departamento_id,departamento_nombre,provincia_id,provincia_nombre,año,semanas_epidemiologicas,evento_nombre,grupo_edad_id,grupo_edad_desc,cantidad_casos
22140,San Fernando,22,Chaco,2021,18,Dengue,0,Neonato (hasta 28 dias),1
34035,Patiño,34,Formosa,2021,6,Dengue,1,Posneonato (29 hasta 365 dias),1
34035,Patiño,34,Formosa,2021,8,Dengue,1,Posneonato (29 hasta 365 dias),1
34035,Patiño,34,Formosa,2021,10,Dengue,1,Posneonato (29 hasta 365 dias),1
46014,Capital,46,La Rioja,2021,12,Dengue,1,Posneonato (29 hasta 365 dias),1
54063,Iguazú,54,Misiones,2021,6,Dengue,1,Posneonato (29 hasta 365 dias),1
66007,Anta,66,Salta,2021,11,Dengue,1,Posneonato (29 hasta 365 dias),1
66007,Anta,66,Salta,2021,16,Dengue,1,Posneonato (29 hasta 365 dias),1
66056,Grl. José de San Martín,66,Salta,2021,14,Dengue,1,Posneonato (29 hasta 365 dias),1
66126,Orán,66,Salta,2021,17,Dengue,1,Posneonato (29 hasta 365 dias),1
66126,Orán,66,Salta,2021,18,Dengue,1,Posneonato (29 hasta 365 dias),1
34035,Patiño,34,Formosa,2021,10,Dengue,2,De 13 a 24 meses,1
46014,Capital,46,La Rioja,2021,9,Dengue,2,De 13 a 24 meses,1
66007,Anta,66,Salta,2021,14,Dengue,2,De 13 a 24 meses,1
66056,Grl. José de San Martín,66,Salta,2021,7,Dengue,2,De 13 a 24 meses,1
66056,Grl. José de San Martín,66,Salta,2021,9,Dengue,2,De 13 a 24 meses,1
66126,Orán,66,Salta,2021,18,Dengue,2,De 13 a 24 meses,1
66126,Orán,66,Salta,2021,19,Dengue,2,De 13 a 24 meses,1
30028,Federación,30,Entre Ríos,2021,16,Dengue,3,De 2 a 4 anos,1
34035,Patiño,34,Formosa,2021,6,Dengue,3,De 2 a 4 anos,1
34035,Patiño,34,Formosa,2021,8,Dengue,3,De 2 a 4 anos,1
34035,Patiño,34,Formosa,2021,10,Dengue,3,De 2 a 4 anos,1
38035,Ledesma,38,Jujuy,2021,17,Dengue,3,De 2 a 4 anos,1
46014,Capital,46,La Rioja,2021,10,Dengue,3,De 2 a 4 anos,1
46014,Capital,46,La Rioja,2021,15,Dengue,3,De 2 a 4 anos,2
46014,Capital,46,La Rioja,2021,21,Dengue,3,De 2 a 4 anos,1
54028,Capital,54,Misiones,2021,10,Dengue,3,De 2 a 4 anos,2
54028,Capital,54,Misiones,2021,12,Dengue,3,De 2 a 4 anos,1
66007,Anta,66,Salta,2021,13,Dengue,3,De 2 a 4 anos,1
66007,Anta,66,Salta,2021,15,Dengue,3,De 2 a 4 anos,1
66056,Grl. José de San Martín,66,Salta,2021,6,Dengue,3,De 2 a 4 anos,1
66056,Grl. José de San Martín,66,Salta,2021,9,Dengue,3,De 2 a 4 anos,2
66056,Grl. José de San Martín,66,Salta,2021,10,Dengue,3,De 2 a 4 anos,1
66056,Grl. José de San Martín,66,Salta,2021,11,Dengue,3,De 2 a 4 anos,1
66056,Grl. José de San Martín,66,Salta,2021,13,Dengue,3,De 2 a 4 anos,1
66056,Grl. José de San Martín,66,Salta,2021,14,Dengue,3,De 2 a 4 anos,1
66056,Grl. José de San Martín,66,Salta,2021,17,Dengue,3,De 2 a 4 anos,1
66126,Orán,66,Salta,2021,11,Dengue,3,De 2 a 4 anos,2
66126,Orán,66,Salta,2021,15,Dengue,3,De 2 a 4 anos,3
66126,Orán,66,Salta,2021,16,Dengue,3,De 2 a 4 anos,4
66126,Orán,66,Salta,2021,17,Dengue,3,De 2 a 4 anos,4
66126,Orán,66,Salta,2021,19,Dengue,3,De 2 a 4 anos,1
66126,Orán,66,Salta,2021,22,Dengue,3,De 2 a 4 anos,1
66133,Rivadavia,66,Salta,2021,16,Dengue,3,De 2 a 4 anos,1
66133,Rivadavia,66,Salta,2021,18,Dengue,3,De 2 a 4 anos,2
066539,Merlo,6,Buenos Aires,2021,13,Dengue,4,De 5 a 9 anos,1
30028,Federación,30,Entre Ríos,2021,17,Dengue,4,De 5 a 9 anos,1
34035,Patiño,34,Formosa,2021,5,Dengue,4,De 5 a 9 anos,4
34035,Patiño,34,Formosa,2021,6,Dengue,4,De 5 a 9 anos,2
34035,Patiño,34,Formosa,2021,7,Dengue,4,De 5 a 9 anos,2
34035,Patiño,34,Formosa,2021,8,Dengue,4,De 5 a 9 anos,1
34035,Patiño,34,Formosa,2021,10,Dengue,4,De 5 a 9 anos,5
34035,Patiño,34,Formosa,2021,11,Dengue,4,De 5 a 9 anos,2
34035,Patiño,34,Formosa,2021,13,Dengue,4,De 5 a 9 anos,1
38035,Ledesma,38,Jujuy,2021,14,Dengue,4,De 5 a 9 anos,1
38035,Ledesma,38,Jujuy,2021,15,Dengue,4,De 5 a 9 anos,1
38035,Ledesma,38,Jujuy,2021,16,Dengue,4,De 5 a 9 anos,3
38035,Ledesma,38,Jujuy,2021,17,Dengue,4,De 5 a 9 anos,2
38035,Ledesma,38,Jujuy,2021,22,Dengue,4,De 5 a 9 anos,1
38070,Santa Bárbara,38,Jujuy,2021,17,Dengue,4,De 5 a 9 anos,2
38070,Santa Bárbara,38,Jujuy,2021,18,Dengue,4,De 5 a 9 anos,1
38070,Santa Bárbara,38,Jujuy,2021,20,Dengue,4,De 5 a 9 anos,1
38070,Santa Bárbara,38,Jujuy,2021,21,Dengue,4,De 5 a 9 anos,1
38070,Santa Bárbara,38,Jujuy,2021,23,Dengue,4,De 5 a 9 anos,1
46014,Capital,46,La Rioja,2021,9,Dengue,4,De 5 a 9 anos,1
46014,Capital,46,La Rioja,2021,10,Dengue,4,De 5 a 9 anos,2
46014,Capital,46,La Rioja,2021,11,Dengue,4,De 5 a 9 anos,2
46014,Capital,46,La Rioja,2021,12,Dengue,4,De 5 a 9 anos,1
46014,Capital,46,La Rioja,2021,13,Dengue,4,De 5 a 9 anos,1
46014,Capital,46,La Rioja,2021,15,Dengue,4,De 5 a 9 anos,4
46014,Capital,46,La Rioja,2021,16,Dengue,4,De 5 a 9 anos,3
46014,Capital,46,La Rioja,2021,17,Dengue,4,De 5 a 9 anos,3
46014,Capital,46,La Rioja,2021,18,Dengue,4,De 5 a 9 anos,4
46014,Capital,46,La Rioja,2021,19,Dengue,4,De 5 a 9 anos,2
46014,Capital,46,La Rioja,2021,20,Dengue,4,De 5 a 9 anos,2
54028,Capital,54,Misiones,2021,4,Dengue,4,De 5 a 9 anos,1
54028,Capital,54,Misiones,2021,7,Dengue,4,De 5 a 9 anos,1
54028,Capital,54,Misiones,2021,12,Dengue,4,De 5 a 9 anos,2
66007,Anta,66,Salta,2021,14,Dengue,4,De 5 a 9 anos,1
66007,Anta,66,Salta,2021,16,Dengue,4,De 5 a 9 anos,2
66007,Anta,66,Salta,2021,17,Dengue,4,De 5 a 9 anos,4
66007,Anta,66,Salta,2021,18,Dengue,4,De 5 a 9 anos,1
66007,Anta,66,Salta,2021,19,Dengue,4,De 5 a 9 anos,1
66007,Anta,66,Salta,2021,22,Dengue,4,De 5 a 9 anos,1
66028,Capital,66,Salta,2021,13,Dengue,4,De 5 a 9 anos,1
66056,Grl. José de San Martín,66,Salta,2021,7,Dengue,4,De 5 a 9 anos,1
66056,Grl. José de San Martín,66,Salta,2021,8,Dengue,4,De 5 a 9 anos,1
66056,Grl. José de San Martín,66,Salta,2021,9,Dengue,4,De 5 a 9 anos,4
66056,Grl. José de San Martín,66,Salta,2021,10,Dengue,4,De 5 a 9 anos,6
66056,Grl. José de San Martín,66,Salta,2021,11,Dengue,4,De 5 a 9 anos,1
66056,Grl. José de San Martín,66,Salta,2021,13,Dengue,4,De 5 a 9 anos,3
66056,Grl. José de San Martín,66,Salta,2021,14,Dengue,4,De 5 a 9 anos,4
66056,Grl. José de San Martín,66,Salta,2021,21,Dengue,4,De 5 a 9 anos,1
66077,La Caldera,66,Salta,2021,9,Dengue,4,De 5 a 9 anos,1
66126,Orán,66,Salta,2021,3,Dengue,4,De 5 a 9 anos,2
66126,Orán,66,Salta,2021,4,Dengue,4,De 5 a 9 anos,2
66126,Orán,66,Salta,2021,5,Dengue,4,De 5 a 9 anos,1
66126,Orán,66,Salta,2021,6,Dengue,4,De 5 a 9 anos,1
66126,Orán,66,Salta,2021,7,Dengue,4,De 5 a 9 anos,2
66126,Orán,66,Salta,2021,8,Dengue,4,De 5 a 9 anos,2
66126,Orán,66,Salta,2021,9,Dengue,4,De 5 a 9 anos,1
66126,Orán,66,Salta,2021,10,Dengue,4,De 5 a 9 anos,3
66126,Orán,66,Salta,2021,11,Dengue,4,De 5 a 9 anos,3
66126,Orán,66,Salta,2021,12,Dengue,4,De 5 a 9 anos,2
66126,Orán,66,Salta,2021,13,Dengue,4,De 5 a 9 anos,2
66126,Orán,66,Salta,2021,14,Dengue,4,De 5 a 9 anos,3
66126,Orán,66,Salta,2021,15,Dengue,4,De 5 a 9 anos,5
66126,Orán,66,Salta,2021,16,Dengue,4,De 5 a 9 anos,5
66126,Orán,66,Salta,2021,17,Dengue,4,De 5 a 9 anos,3
66126,Orán,66,Salta,2021,18,Dengue,4,De 5 a 9 anos,8
66126,Orán,66,Salta,2021,19,Dengue,4,De 5 a 9 anos,6
66126,Orán,66,Salta,2021,20,Dengue,4,De 5 a 9 anos,2
66126,Orán,66,Salta,2021,21,Dengue,4,De 5 a 9 anos,1
66126,Orán,66,Salta,2021,22,Dengue,4,De 5 a 9 anos,2
66126,Orán,66,Salta,2021,23,Dengue,4,De 5 a 9 anos,1
66133,Rivadavia,66,Salta,2021,11,Dengue,4,De 5 a 9 anos,1
66133,Rivadavia,66,Salta,2021,18,Dengue,4,De 5 a 9 anos,1
66133,Rivadavia,66,Salta,2021,19,Dengue,4,De 5 a 9 anos,1
74056,La Capital,74,San Luis,2021,10,Dengue,4,De 5 a 9 anos,1
18021,Capital,18,Corrientes,2021,14,Dengue,5,De 10 a 14 anos,1
30028,Federación,30,Entre Ríos,2021,17,Dengue,5,De 10 a 14 anos,1
34035,Patiño,34,Formosa,2021,2,Dengue,5,De 10 a 14 anos,1
34035,Patiño,34,Formosa,2021,4,Dengue,5,De 10 a 14 anos,2
34035,Patiño,34,Formosa,2021,5,Dengue,5,De 10 a 14 anos,2
34035,Patiño,34,Formosa,2021,6,Dengue,5,De 10 a 14 anos,2
34035,Patiño,34,Formosa,2021,7,Dengue,5,De 10 a 14 anos,2
34035,Patiño,34,Formosa,2021,8,Dengue,5,De 10 a 14 anos,3
34035,Patiño,34,Formosa,2021,10,Dengue,5,De 10 a 14 anos,3
34035,Patiño,34,Formosa,2021,11,Dengue,5,De 10 a 14 anos,1
38014,El Carmen,38,Jujuy,2021,13,Dengue,5,De 10 a 14 anos,2
38035,Ledesma,38,Jujuy,2021,11,Dengue,5,De 10 a 14 anos,1
38035,Ledesma,38,Jujuy,2021,14,Dengue,5,De 10 a 14 anos,1
38035,Ledesma,38,Jujuy,2021,15,Dengue,5,De 10 a 14 anos,2
38035,Ledesma,38,Jujuy,2021,16,Dengue,5,De 10 a 14 anos,6
38035,Ledesma,38,Jujuy,2021,17,Dengue,5,De 10 a 14 anos,5
38035,Ledesma,38,Jujuy,2021,19,Dengue,5,De 10 a 14 anos,1
38035,Ledesma,38,Jujuy,2021,21,Dengue,5,De 10 a 14 anos,1
38035,Ledesma,38,Jujuy,2021,22,Dengue,5,De 10 a 14 anos,1
38035,Ledesma,38,Jujuy,2021,24,Dengue,5,De 10 a 14 anos,1
38070,Santa Bárbara,38,Jujuy,2021,16,Dengue,5,De 10 a 14 anos,1
38070,Santa Bárbara,38,Jujuy,2021,18,Dengue,5,De 10 a 14 anos,2
38070,Santa Bárbara,38,Jujuy,2021,19,Dengue,5,De 10 a 14 anos,1
38070,Santa Bárbara,38,Jujuy,2021,21,Dengue,5,De 10 a 14 anos,2
46014,Capital,46,La Rioja,2021,7,Dengue,5,De 10 a 14 anos,1
46014,Capital,46,La Rioja,2021,8,Dengue,5,De 10 a 14 anos,1
46014,Capital,46,La Rioja,2021,9,Dengue,5,De 10 a 14 anos,3
46014,Capital,46,La Rioja,2021,10,Dengue,5,De 10 a 14 anos,2
46014,Capital,46,La Rioja,2021,11,Dengue,5,De 10 a 14 anos,5
46014,Capital,46,La Rioja,2021,12,Dengue,5,De 10 a 14 anos,4
46014,Capital,46,La Rioja,2021,13,Dengue,5,De 10 a 14 anos,6
46014,Capital,46,La Rioja,2021,14,Dengue,5,De 10 a 14 anos,7
46014,Capital,46,La Rioja,2021,15,Dengue,5,De 10 a 14 anos,8
46014,Capital,46,La Rioja,2021,16,Dengue,5,De 10 a 14 anos,8
46014,Capital,46,La Rioja,2021,17,Dengue,5,De 10 a 14 anos,6
46014,Capital,46,La Rioja,2021,18,Dengue,5,De 10 a 14 anos,9
46014,Capital,46,La Rioja,2021,19,Dengue,5,De 10 a 14 anos,6
46014,Capital,46,La Rioja,2021,20,Dengue,5,De 10 a 14 anos,2
46014,Capital,46,La Rioja,2021,21,Dengue,5,De 10 a 14 anos,2
54028,Capital,54,Misiones,2021,4,Dengue,5,De 10 a 14 anos,1
54028,Capital,54,Misiones,2021,6,Dengue,5,De 10 a 14 anos,1
54028,Capital,54,Misiones,2021,12,Dengue,5,De 10 a 14 anos,1
54028,Capital,54,Misiones,2021,13,Dengue,5,De 10 a 14 anos,2
54042,Eldorado,54,Misiones,2021,16,Dengue,5,De 10 a 14 anos,1
54063,Iguazú,54,Misiones,2021,18,Dengue,5,De 10 a 14 anos,1
54098,San Ignacio,54,Misiones,2021,15,Dengue,5,De 10 a 14 anos,1
66007,Anta,66,Salta,2021,10,Dengue,5,De 10 a 14 anos,1
66007,Anta,66,Salta,2021,11,Dengue,5,De 10 a 14 anos,1
66007,Anta,66,Salta,2021,14,Dengue,5,De 10 a 14 anos,3
66007,Anta,66,Salta,2021,16,Dengue,5,De 10 a 14 anos,2
66007,Anta,66,Salta,2021,17,Dengue,5,De 10 a 14 anos,1
66007,Anta,66,Salta,2021,18,Dengue,5,De 10 a 14 anos,1
66007,Anta,66,Salta,2021,19,Dengue,5,De 10 a 14 anos,1
66007,Anta,66,Salta,2021,21,Dengue,5,De 10 a 14 anos,1
66007,Anta,66,Salta,2021,22,Dengue,5,De 10 a 14 anos,2
66007,Anta,66,Salta,2021,23,Dengue,5,De 10 a 14 anos,3
66028,Capital,66,Salta,2021,14,Dengue,5,De 10 a 14 anos,1
66056,Grl. José de San Martín,66,Salta,2021,5,Dengue,5,De 10 a 14 anos,2
66056,Grl. José de San Martín,66,Salta,2021,7,Dengue,5,De 10 a 14 anos,5
66056,Grl. José de San Martín,66,Salta,2021,8,Dengue,5,De 10 a 14 anos,2
66056,Grl. José de San Martín,66,Salta,2021,9,Dengue,5,De 10 a 14 anos,4
66056,Grl. José de San Martín,66,Salta,2021,10,Dengue,5,De 10 a 14 anos,9
66056,Grl. José de San Martín,66,Salta,2021,11,Dengue,5,De 10 a 14 anos,9
66056,Grl. José de San Martín,66,Salta,2021,12,Dengue,5,De 10 a 14 anos,1
66056,Grl. José de San Martín,66,Salta,2021,13,Dengue,5,De 10 a 14 anos,2
66056,Grl. José de San Martín,66,Salta,2021,14,Dengue,5,De 10 a 14 anos,5
66056,Grl. José de San Martín,66,Salta,2021,17,Dengue,5,De 10 a 14 anos,1
66056,Grl. José de San Martín,66,Salta,2021,19,Dengue,5,De 10 a 14 anos,1
66056,Grl. José de San Martín,66,Salta,2021,22,Dengue,5,De 10 a 14 anos,1
66126,Orán,66,Salta,2021,1,Dengue,5,De 10 a 14 anos,1
66126,Orán,66,Salta,2021,4,Dengue,5,De 10 a 14 anos,4
66126,Orán,66,Salta,2021,5,Dengue,5,De 10 a 14 anos,1
66126,Orán,66,Salta,2021,7,Dengue,5,De 10 a 14 anos,2
66126,Orán,66,Salta,2021,8,Dengue,5,De 10 a 14 anos,1
66126,Orán,66,Salta,2021,9,Dengue,5,De 10 a 14 anos,1
66126,Orán,66,Salta,2021,10,Dengue,5,De 10 a 14 anos,3
66126,Orán,66,Salta,2021,11,Dengue,5,De 10 a 14 anos,4
66126,Orán,66,Salta,2021,12,Dengue,5,De 10 a 14 anos,8
66126,Orán,66,Salta,2021,13,Dengue,5,De 10 a 14 anos,9
66126,Orán,66,Salta,2021,14,Dengue,5,De 10 a 14 anos,5
66126,Orán,66,Salta,2021,15,Dengue,5,De 10 a 14 anos,8
66126,Orán,66,Salta,2021,16,Dengue,5,De 10 a 14 anos,17
66126,Orán,66,Salta,2021,17,Dengue,5,De 10 a 14 anos,15
66126,Orán,66,Salta,2021,18,Dengue,5,De 10 a 14 anos,16
66126,Orán,66,Salta,2021,19,Dengue,5,De 10 a 14 anos,8
66126,Orán,66,Salta,2021,20,Dengue,5,De 10 a 14 anos,2
66126,Orán,66,Salta,2021,21,Dengue,5,De 10 a 14 anos,5
66126,Orán,66,Salta,2021,22,Dengue,5,De 10 a 14 anos,3
66133,Rivadavia,66,Salta,2021,10,Dengue,5,De 10 a 14 anos,1
66133,Rivadavia,66,Salta,2021,11,Dengue,5,De 10 a 14 anos,1
66133,Rivadavia,66,Salta,2021,15,Dengue,5,De 10 a 14 anos,1
66133,Rivadavia,66,Salta,2021,16,Dengue,5,De 10 a 14 anos,3
66133,Rivadavia,66,Salta,2021,18,Dengue,5,De 10 a 14 anos,2
66133,Rivadavia,66,Salta,2021,19,Dengue,5,De 10 a 14 anos,2
66133,Rivadavia,66,Salta,2021,20,Dengue,5,De 10 a 14 anos,1
66133,Rivadavia,66,Salta,2021,21,Dengue,5,De 10 a 14 anos,1
66133,Rivadavia,66,Salta,2021,22,Dengue,5,De 10 a 14 anos,1
82091,San Cristóbal,82,Santa Fe,2021,12,Dengue,5,De 10 a 14 anos,1
90084,Capital,90,Tucumán,2021,16,Dengue,5,De 10 a 14 anos,1
90084,Capital,90,Tucumán,2021,18,Dengue,5,De 10 a 14 anos,1
90084,Capital,90,Tucumán,2021,24,Dengue,5,De 10 a 14 anos,1
022006,COMUNA 6,2,CABA,2021,10,Dengue,6,De 15 a 19 anos,1
066648,Presidente Perón,6,Buenos Aires,2021,12,Dengue,6,De 15 a 19 anos,1
14014,Capital,14,Córdoba,2021,18,Dengue,6,De 15 a 19 anos,1
18021,Capital,18,Corrientes,2021,11,Dengue,6,De 15 a 19 anos,1
30028,Federación,30,Entre Ríos,2021,13,Dengue,6,De 15 a 19 anos,1
34035,Patiño,34,Formosa,2021,1,Dengue,6,De 15 a 19 anos,1
34035,Patiño,34,Formosa,2021,2,Dengue,6,De 15 a 19 anos,2
34035,Patiño,34,Formosa,2021,3,Dengue,6,De 15 a 19 anos,2
34035,Patiño,34,Formosa,2021,4,Dengue,6,De 15 a 19 anos,4
34035,Patiño,34,Formosa,2021,5,Dengue,6,De 15 a 19 anos,3
34035,Patiño,34,Formosa,2021,6,Dengue,6,De 15 a 19 anos,2
34035,Patiño,34,Formosa,2021,8,Dengue,6,De 15 a 19 anos,6
34035,Patiño,34,Formosa,2021,10,Dengue,6,De 15 a 19 anos,2
38014,El Carmen,38,Jujuy,2021,14,Dengue,6,De 15 a 19 anos,2
38014,El Carmen,38,Jujuy,2021,16,Dengue,6,De 15 a 19 anos,1
38035,Ledesma,38,Jujuy,2021,10,Dengue,6,De 15 a 19 anos,1
38035,Ledesma,38,Jujuy,2021,11,Dengue,6,De 15 a 19 anos,1
38035,Ledesma,38,Jujuy,2021,12,Dengue,6,De 15 a 19 anos,3
38035,Ledesma,38,Jujuy,2021,13,Dengue,6,De 15 a 19 anos,2
38035,Ledesma,38,Jujuy,2021,14,Dengue,6,De 15 a 19 anos,2
38035,Ledesma,38,Jujuy,2021,15,Dengue,6,De 15 a 19 anos,2
38035,Ledesma,38,Jujuy,2021,16,Dengue,6,De 15 a 19 anos,3
38035,Ledesma,38,Jujuy,2021,17,Dengue,6,De 15 a 19 anos,5
38035,Ledesma,38,Jujuy,2021,19,Dengue,6,De 15 a 19 anos,1
38035,Ledesma,38,Jujuy,2021,20,Dengue,6,De 15 a 19 anos,1
38035,Ledesma,38,Jujuy,2021,23,Dengue,6,De 15 a 19 anos,1
38070,Santa Bárbara,38,Jujuy,2021,15,Dengue,6,De 15 a 19 anos,1
38070,Santa Bárbara,38,Jujuy,2021,17,Dengue,6,De 15 a 19 anos,3
38070,Santa Bárbara,38,Jujuy,2021,20,Dengue,6,De 15 a 19 anos,1
38070,Santa Bárbara,38,Jujuy,2021,22,Dengue,6,De 15 a 19 anos,2
38070,Santa Bárbara,38,Jujuy,2021,23,Dengue,6,De 15 a 19 anos,2
42035,Conhelo,42,La Pampa,2021,10,Dengue,6,De 15 a 19 anos,1
46014,Capital,46,La Rioja,2021,6,Dengue,6,De 15 a 19 anos,1
46014,Capital,46,La Rioja,2021,7,Dengue,6,De 15 a 19 anos,1
46014,Capital,46,La Rioja,2021,8,Dengue,6,De 15 a 19 anos,3
46014,Capital,46,La Rioja,2021,9,Dengue,6,De 15 a 19 anos,1
46014,Capital,46,La Rioja,2021,10,Dengue,6,De 15 a 19 anos,10
46014,Capital,46,La Rioja,2021,11,Dengue,6,De 15 a 19 anos,8
46014,Capital,46,La Rioja,2021,12,Dengue,6,De 15 a 19 anos,4
46014,Capital,46,La Rioja,2021,13,Dengue,6,De 15 a 19 anos,3
46014,Capital,46,La Rioja,2021,14,Dengue,6,De 15 a 19 anos,10
46014,Capital,46,La Rioja,2021,15,Dengue,6,De 15 a 19 anos,11
46014,Capital,46,La Rioja,2021,16,Dengue,6,De 15 a 19 anos,19
46014,Capital,46,La Rioja,2021,17,Dengue,6,De 15 a 19 anos,13
46014,Capital,46,La Rioja,2021,18,Dengue,6,De 15 a 19 anos,7
46014,Capital,46,La Rioja,2021,19,Dengue,6,De 15 a 19 anos,7
46014,Capital,46,La Rioja,2021,20,Dengue,6,De 15 a 19 anos,5
46014,Capital,46,La Rioja,2021,21,Dengue,6,De 15 a 19 anos,3
46021,Castro Barros,46,La Rioja,2021,15,Dengue,6,De 15 a 19 anos,1
46063,General Belgrano,46,La Rioja,2021,18,Dengue,6,De 15 a 19 anos,1
46112,Rosario Vera Peñaloza,46,La Rioja,2021,16,Dengue,6,De 15 a 19 anos,1
54028,Capital,54,Misiones,2021,6,Dengue,6,De 15 a 19 anos,1
54028,Capital,54,Misiones,2021,9,Dengue,6,De 15 a 19 anos,1
54028,Capital,54,Misiones,2021,13,Dengue,6,De 15 a 19 anos,1
54028,Capital,54,Misiones,2021,17,Dengue,6,De 15 a 19 anos,1
54042,Eldorado,54,Misiones,2021,17,Dengue,6,De 15 a 19 anos,1
54063,Iguazú,54,Misiones,2021,15,Dengue,6,De 15 a 19 anos,1
66007,Anta,66,Salta,2021,11,Dengue,6,De 15 a 19 anos,1
66007,Anta,66,Salta,2021,14,Dengue,6,De 15 a 19 anos,4
66007,Anta,66,Salta,2021,15,Dengue,6,De 15 a 19 anos,3
66007,Anta,66,Salta,2021,16,Dengue,6,De 15 a 19 anos,1
66007,Anta,66,Salta,2021,17,Dengue,6,De 15 a 19 anos,1
66007,Anta,66,Salta,2021,18,Dengue,6,De 15 a 19 anos,2
66007,Anta,66,Salta,2021,21,Dengue,6,De 15 a 19 anos,4
66007,Anta,66,Salta,2021,23,Dengue,6,De 15 a 19 anos,2
66028,Capital,66,Salta,2021,17,Dengue,6,De 15 a 19 anos,1
66056,Grl. José de San Martín,66,Salta,2021,2,Dengue,6,De 15 a 19 anos,1
66056,Grl. José de San Martín,66,Salta,2021,7,Dengue,6,De 15 a 19 anos,2
66056,Grl. José de San Martín,66,Salta,2021,8,Dengue,6,De 15 a 19 anos,5
